time;buy rate;sell rate
4 865;1,79037;1,79678
4 866;1,79037;1,79694
4 867;1,79037;1,79694
4 868;1,79037;1,79579
4 869;1,7841;1,79354
4 870;1,7841;1,79233
4 871;1,75539;1,79059
4 872;1,75136;1,78554
4 873;1,76358;1,78554
4 874;1,75136;1,77462
4 875;1,75136;1,77462
4 876;1,75136;1,77355
4 877;1,75422;1,79059
4 878;1,75136;1,79059
4 879;1,75136;1,79059
4 880;1,75136;1,78988
4 881;1,75136;1,78988
4 882;1,75136;1,78988
4 883;1,75136;1,78988
4 884;1,75136;1,78001
4 885;1,75136;1,7734
4 886;1,75136;1,7734
4 887;1,76011;1,78001
4 888;1,76011;1,771
4 889;1,76261;1,771
4 890;1,76261;1,771
4 891;1,76261;1,771
4 892;1,76471;1,771
4 893;1,76471;1,771
4 894;1,76471;1,771
4 895;1,76634;1,771
4 896;1,76634;1,79694
4 897;1,76634;1,79457
4 898;1,75056;1,79457
4 899;1,75056;1,79807
4 900;1,75056;1,79807
4 901;1,75062;1,79807
4 902;1,7575;1,79807
4 903;1,75056;1,79157
4 904;1,75056;1,79157
4 905;1,75138;1,79157
4 906;1,75138;1,79994
4 907;1,75138;1,79994
4 908;1,75138;1,79994
4 909;1,75138;1,8
4 910;1,75138;1,8
4 911;1,75138;1,78628
4 912;1,75138;1,78628
4 913;1,75388;1,78628
4 914;1,76364;1,78628
4 915;1,75056;1,77497
4 916;1,75056;1,77497
4 917;1,75056;1,77497
4 918;1,75056;1,77497
4 919;1,75056;1,77497
4 920;1,75056;1,77497
4 921;1,75056;1,8
4 922;1,75056;1,8
4 923;1,75056;1,78939
4 924;1,74549;1,78939
4 925;1,76285;1,8
4 926;1,76285;1,8
4 927;1,74549;1,7933
4 928;1,76121;1,8
4 929;1,76121;1,79856
4 930;1,76121;1,79856
4 931;1,76121;1,79856
4 932;1,76121;1,78361
4 933;1,76121;1,77863
4 934;1,75281;1,77863
4 935;1,75469;1,77863
4 936;1,75469;1,77016
4 937;1,75584;1,77016
4 938;1,75584;1,77016
4 939;1,75103;1,76757
4 940;1,75103;1,76097
4 941;1,75103;1,76097
4 942;1,75103;1,76097
4 943;1,75228;1,76097
4 944;1,75228;1,76097
4 945;1,75228;1,78361
4 946;1,75228;1,77305
4 947;1,75228;1,77305
4 948;1,75228;1,77305
4 949;1,75228;1,76927
4 950;1,75228;1,77581
4 951;1,75228;1,79856
4 952;1,75228;1,79713
4 953;1,75502;1,79713
4 954;1,75228;1,79713
4 955;1,75228;1,78684
4 956;1,75228;1,78684
4 957;1,74549;1,78684
4 958;1,73523;1,78684
4 959;1,73523;1,78684
4 960;1,73571;1,78684
4 961;1,73571;1,76835
4 962;1,73517;1,76226
4 963;1,73517;1,76226
4 964;1,73517;1,76226
4 965;1,73913;1,76226
4 966;1,73913;1,76226
4 967;1,74729;1,76226
4 968;1,74729;1,76226
4 969;1,73913;1,7572
4 970;1,73913;1,76226
4 971;1,73913;1,76226
4 972;1,73913;1,76226
4 973;1,73913;1,76226
4 974;1,73913;1,76226
4 975;1,73913;1,76226
4 976;1,73913;1,76226
4 977;1,73913;1,76226
4 978;1,73913;1,76226
4 979;1,73913;1,76835
4 980;1,73634;1,76835
4 981;1,73634;1,76835
4 982;1,73634;1,76835
4 983;1,73634;1,76279
4 984;1,73634;1,76279
4 985;1,7407;1,76279
4 986;1,7407;1,75197
4 987;1,7407;1,75177
4 988;1,74208;1,75177
4 989;1,74307;1,75177
4 990;1,73634;1,75177
4 991;1,73634;1,75177
4 992;1,73634;1,74461
4 993;1,73566;1,74461
4 994;1,73522;1,74461
4 995;1,7327;1,74461
4 996;1,7327;1,74461
4 997;1,73709;1,74461
4 998;1,73709;1,74098
4 999;1,73709;1,74031
5 000;1,73709;1,76279
5 001;1,73709;1,76279
5 002;1,73709;1,76279
5 003;1,73709;1,76279
5 004;1,73269;1,76228
5 005;1,73269;1,76228
5 006;1,73269;1,76279
5 007;1,73269;1,76279
5 008;1,74305;1,76279
5 009;1,74305;1,76279
5 010;1,73269;1,76279
5 011;1,73269;1,76279
5 012;1,73269;1,76279
5 013;1,74089;1,8
5 014;1,74089;1,8
5 015;1,74089;1,8
5 016;1,74089;1,8
5 017;1,74881;1,8
5 018;1,74881;1,8
5 019;1,74881;1,78849
5 020;1,74089;1,78651
5 021;1,74089;1,78651
5 022;1,74089;1,78651
5 023;1,74089;1,78651
5 024;1,74089;1,78849
5 025;1,74089;1,78849
5 026;1,74089;1,77949
5 027;1,74089;1,76214
5 028;1,74089;1,75543
5 029;1,74089;1,75161
5 030;1,74592;1,75161
5 031;1,74592;1,75116
5 032;1,74592;1,75116
5 033;1,74592;1,75116
5 034;1,74592;1,75041
5 035;1,74592;1,75041
5 036;1,74592;1,75041
5 037;1,74592;1,75041
5 038;1,74592;1,75041
5 039;1,74592;1,75041
5 040;1,74592;1,75041
5 041;1,74799;1,75041
5 042;1,7473;1,75041
5 043;1,7473;1,75041
5 044;1,7473;1,75041
5 045;1,7473;1,75038
5 046;1,7473;1,75038
5 047;1,7473;1,75038
5 048;1,7473;1,75038
5 049;1,74865;1,75041
5 050;1,74944;1,75041
5 051;1,74581;1,75041
5 052;1,74581;1,75033
5 053;1,74581;1,75033
5 054;1,74581;1,75033
5 055;1,74496;1,75017
5 056;1,74496;1,75069
5 057;1,74496;1,75069
5 058;1,74569;1,8
5 059;1,74496;1,77608
5 060;1,74496;1,77608
5 061;1,74496;1,76292
5 062;1,74496;1,76292
5 063;1,75121;1,76292
5 064;1,75545;1,76292
5 065;1,75545;1,76292
5 066;1,7564;1,76292
5 067;1,75772;1,76292
5 068;1,75971;1,76292
5 069;1,75971;1,76292
5 070;1,75992;1,76292
5 071;1,75992;1,8
5 072;1,75992;1,8
5 073;1,75992;1,7856
5 074;1,75772;1,7856
5 075;1,75772;1,77364
5 076;1,75772;1,77588
5 077;1,76642;1,77588
5 078;1,75545;1,77547
5 079;1,75121;1,77547
5 080;1,75121;1,77588
5 081;1,75307;1,8
5 082;1,75307;1,79377
5 083;1,75307;1,79377
5 084;1,75307;1,79377
5 085;1,75307;1,79377
5 086;1,75307;1,78723
5 087;1,75307;1,78723
5 088;1,75307;1,78723
5 089;1,75307;1,8
5 090;1,75121;1,8
5 091;1,75121;1,8
5 092;1,75121;1,8
5 093;1,75121;1,8
5 094;1,75121;1,79694
5 095;1,75561;1,79694
5 096;1,77595;1,79694
5 097;1,77595;1,79171
5 098;1,77595;1,7862
5 099;1,77944;1,7862
5 100;1,78109;1,79694
5 101;1,75121;1,79694
5 102;1,75121;1,79694
5 103;1,75121;1,79694
5 104;1,75121;1,78945
5 105;1,75121;1,78945
5 106;1,75121;1,78945
5 107;1,75121;1,78959
5 108;1,75121;1,78959
5 109;1,73269;1,78959
5 110;1,73269;1,78959
5 111;1,73269;1,78959
5 112;1,7381;1,78959
5 113;1,7381;1,79694
5 114;1,74245;1,79694
5 115;1,74245;1,79694
5 116;1,73091;1,79694
5 117;1,73091;1,788
5 118;1,73091;1,78278
5 119;1,73091;1,76652
5 120;1,73091;1,76652
5 121;1,73593;1,76652
5 122;1,73593;1,77317
5 123;1,75271;1,78278
5 124;1,75271;1,78278
5 125;1,75271;1,78278
5 126;1,75271;1,78278
5 127;1,75271;1,78278
5 128;1,75271;1,78278
5 129;1,75271;1,77405
5 130;1,75271;1,77359
5 131;1,75271;1,78278
5 132;1,75271;1,78278
5 133;1,75271;1,78278
5 134;1,75271;1,78278
5 135;1,75271;1,78278
5 136;1,76456;1,78278
5 137;1,77102;1,78278
5 138;1,76878;1,78278
5 139;1,76878;1,78278
5 140;1,76878;1,78278
5 141;1,76878;1,78655
5 142;1,76878;1,78655
5 143;1,76878;1,78308
5 144;1,77519;1,78308
5 145;1,77519;1,78308
5 146;1,77519;1,78655
5 147;1,768;1,78655
5 148;1,73091;1,78655
5 149;1,73091;1,78655
5 150;1,73091;1,78655
5 151;1,73091;1,78655
5 152;1,73091;1,78655
5 153;1,73091;1,78655
5 154;1,72946;1,78655
5 155;1,73802;1,78655
5 156;1,73802;1,78655
5 157;1,73802;1,78655
5 158;1,73802;1,78655
5 159;1,73802;1,78908
5 160;1,7268;1,78908
5 161;1,7394;1,78908
5 162;1,71921;1,78908
5 163;1,71865;1,76455
5 164;1,71865;1,7621
5 165;1,72353;1,78908
5 166;1,75391;1,78908
5 167;1,76474;1,78908
5 168;1,76474;1,78908
5 169;1,76474;1,78908
5 170;1,7702;1,78908
5 171;1,76474;1,78512
5 172;1,76474;1,78211
5 173;1,52502;1,78211
5 174;1,54126;1,79593
5 175;1,54126;1,79694
5 176;1,54126;1,77699
5 177;1,54126;1,77699
5 178;1,4787;1,72474
5 179;1,4787;1,60615
5 180;1,4787;1,54411
5 181;1,45389;1,52692
5 182;1,45389;1,52692
5 183;1,45389;1,52636
5 184;1,47381;1,52636
5 185;1,47381;1,52636
5 186;1,47381;1,52636
5 187;1,47381;1,52636
5 188;1,47381;1,52636
5 189;1,48609;1,52636
5 190;1,45389;1,52636
5 191;1,45389;1,52636
5 192;1,45389;1,55039
5 193;1,35551;1,55039
5 194;1,35551;1,50704
5 195;1,40699;1,50704
5 196;1,40699;1,50704
5 197;1,35551;1,50704
5 198;1,42914;1,50704
5 199;1,42914;1,55039
5 200;1,42914;1,55039
5 201;1,42914;1,55039
5 202;1,42914;1,55039
5 203;1,38149;1,55039
5 204;1,38149;1,55039
5 205;1,38676;1,55039
5 206;1,44875;1,55039
5 207;1,38676;1,55039
5 208;1,38676;1,72474
5 209;1,38676;1,72474
5 210;1,38676;1,72474
5 211;1,38676;1,72474
5 212;1,38676;1,72474
5 213;1,38676;1,72474
5 214;1,51469;1,72474
5 215;1,38676;1,72474
5 216;1,52611;1,77699
5 217;1,35551;1,77699
5 218;1,35551;1,77699
5 219;1,54812;1,77699
5 220;1,54812;1,77699
5 221;1,35551;1,77699
5 222;1,35551;1,77699
5 223;1,35551;1,77699
5 224;1,35551;1,77699
5 225;1,33065;1,77699
5 226;1,33065;1,72353
5 227;1,33065;1,60705
5 228;1,42419;1,60705
5 229;1,42419;1,60705
5 230;1,51012;1,66179
5 231;1,51012;1,68413
5 232;1,52089;1,68413
5 233;1,57895;1,68413
5 234;1,52089;1,63697
5 235;1,52089;1,63697
5 236;1,52089;1,63697
5 237;1,52089;1,63697
5 238;1,52089;1,60553
5 239;1,52089;1,59863
5 240;1,54677;1,59863
5 241;1,57159;1,59863
5 242;1,57159;1,59863
5 243;1,57159;1,59863
5 244;1,57159;1,59863
5 245;1,57159;1,61121
5 246;1,57159;1,5976
5 247;1,57159;1,5976
5 248;1,58376;1,5976
5 249;1,59043;1,5976
5 250;1,59043;1,5976
5 251;1,59043;1,5976
5 252;1,59225;1,5976
5 253;1,59225;1,5976
5 254;1,59225;1,5961
5 255;1,59225;1,5961
5 256;1,59225;1,5961
5 257;1,59225;1,5961
5 258;1,59225;1,5961
5 259;1,59225;1,5961
5 260;1,59281;1,5961
5 261;1,59281;1,5961
5 262;1,59281;1,5961
5 263;1,59281;1,5961
5 264;1,59281;1,59514
5 265;1,59281;1,59514
5 266;1,59281;1,59514
5 267;1,59281;1,59505
5 268;1,59281;1,59785
5 269;1,59225;1,59785
5 270;1,59315;1,61121
5 271;1,59315;1,63697
5 272;1,59315;1,63697
5 273;1,59315;1,63165
5 274;1,59315;1,62386
5 275;1,6019;1,63165
5 276;1,60258;1,63165
5 277;1,60258;1,63165
5 278;1,60339;1,63165
5 279;1,60339;1,63165
5 280;1,59361;1,63165
5 281;1,59361;1,63165
5 282;1,59361;1,63165
5 283;1,59361;1,63009
5 284;1,59361;1,63697
5 285;1,59361;1,63697
5 286;1,59361;1,63697
5 287;1,604;1,63697
5 288;1,604;1,64541
5 289;1,604;1,64541
5 290;1,61919;1,64541
5 291;1,61919;1,68413
5 292;1,61919;1,68413
5 293;1,61919;1,67417
5 294;1,59361;1,67417
5 295;1,59361;1,67417
5 296;1,59361;1,64098
5 297;1,59361;1,65492
5 298;1,59361;1,65492
5 299;1,59361;1,63496
5 300;1,59361;1,65492
5 301;1,59361;1,65492
5 302;1,59361;1,65492
5 303;1,59361;1,62731
5 304;1,59656;1,62731
5 305;1,59656;1,62731
5 306;1,59656;1,62731
5 307;1,60053;1,62731
5 308;1,60053;1,62731
5 309;1,60053;1,62731
5 310;1,59844;1,62731
5 311;1,59844;1,62731
5 312;1,59844;1,62731
5 313;1,59844;1,62731
5 314;1,59361;1,62731
5 315;1,59361;1,62731
5 316;1,59997;1,72353
5 317;1,59997;1,66341
5 318;1,59997;1,66341
5 319;1,59997;1,63781
5 320;1,59361;1,62322
5 321;1,59361;1,66341
5 322;1,59361;1,65084
5 323;1,59361;1,66341
5 324;1,59361;1,66341
5 325;1,59361;1,66341
5 326;1,62286;1,66341
5 327;1,63735;1,66341
5 328;1,63735;1,66341
5 329;1,62286;1,66341
5 330;1,62286;1,66341
5 331;1,62286;1,65898
5 332;1,61638;1,65898
5 333;1,61638;1,65898
5 334;1,61638;1,65898
5 335;1,6329;1,65898
5 336;1,6329;1,65898
5 337;1,6329;1,65898
5 338;1,63589;1,65898
5 339;1,63728;1,65898
5 340;1,63728;1,65898
5 341;1,59063;1,65898
5 342;1,59063;1,65898
5 343;1,59063;1,65424
5 344;1,59063;1,65424
5 345;1,59063;1,64731
5 346;1,59063;1,64731
5 347;1,60047;1,64731
5 348;1,60391;1,65424
5 349;1,62165;1,65424
5 350;1,62165;1,65424
5 351;1,62165;1,65424
5 352;1,60047;1,65424
5 353;1,60047;1,65424
5 354;1,60047;1,65424
5 355;1,60047;1,65424
5 356;1,58995;1,64631
5 357;1,58995;1,64631
5 358;1,58995;1,65424
5 359;1,58995;1,65424
5 360;1,58623;1,65424
5 361;1,58623;1,65424
5 362;1,58376;1,65424
5 363;1,58376;1,65339
5 364;1,56174;1,65339
5 365;1,56174;1,65339
5 366;1,56174;1,65339
5 367;1,56174;1,65339
5 368;1,56174;1,65339
5 369;1,56174;1,65339
5 370;1,56174;1,65339
5 371;1,56414;1,65339
5 372;1,33065;1,65339
5 373;1,33065;1,56216
5 374;1,33603;1,56216
5 375;1,3967;1,65898
5 376;1,3967;1,66183
5 377;1,50357;1,66183
5 378;1,3967;1,66183
5 379;1,3967;1,66183
5 380;1,3967;1,59363
5 381;1,3967;1,59363
5 382;1,3967;1,59363
5 383;1,3967;1,59363
5 384;1,3967;1,54212
5 385;1,3967;1,50707
5 386;1,3967;1,46445
5 387;1,3967;1,45919
5 388;1,3967;1,45919
5 389;1,3967;1,45919
5 390;1,41038;1,45919
5 391;1,3967;1,456
5 392;1,3967;1,44812
5 393;1,3967;1,44812
5 394;1,3967;1,44812
5 395;1,3967;1,45919
5 396;1,3967;1,45919
5 397;1,3967;1,45919
5 398;1,3967;1,44888
5 399;1,3967;1,44888
5 400;1,3967;1,42887
5 401;1,3967;1,45919
5 402;1,3967;1,45919
5 403;1,3967;1,45919
5 404;1,39996;1,45919
5 405;1,3967;1,45919
5 406;1,3967;1,45919
5 407;1,3967;1,43842
5 408;1,3967;1,46445
5 409;1,3967;1,46669
5 410;1,3967;1,44266
5 411;1,40215;1,66183
5 412;1,4079;1,66183
5 413;1,40862;1,66183
5 414;1,40862;1,66183
5 415;1,3967;1,66183
5 416;1,50485;1,66183
5 417;1,3967;1,66183
5 418;1,51897;1,66183
5 419;1,51897;1,66183
5 420;1,51897;1,59851
5 421;1,51897;1,57101
5 422;1,51897;1,56595
5 423;1,51897;1,58031
5 424;1,51897;1,58031
5 425;1,51897;1,58031
5 426;1,54185;1,59851
5 427;1,51897;1,59851
5 428;1,3967;1,56091
5 429;1,3967;1,56091
5 430;1,3967;1,59851
5 431;1,4792;1,59851
5 432;1,4792;1,66183
5 433;1,4792;1,66183
5 434;1,4792;1,66183
5 435;1,4792;1,61757
5 436;1,3967;1,61446
5 437;1,3967;1,54747
5 438;1,39298;1,47474
5 439;1,39298;1,47474
5 440;1,39298;1,47474
5 441;1,39298;1,47474
5 442;1,39298;1,47474
5 443;1,39298;1,47474
5 444;1,39298;1,46602
5 445;1,39298;1,46602
5 446;1,39298;1,46602
5 447;1,41858;1,46602
5 448;1,41858;1,46602
5 449;1,41858;1,46602
5 450;1,44025;1,49662
5 451;1,46491;1,49662
5 452;1,46491;1,49662
5 453;1,47149;1,49662
5 454;1,47149;1,49662
5 455;1,39298;1,48851
5 456;1,39298;1,48851
5 457;1,39298;1,49662
5 458;1,39298;1,45818
5 459;1,39298;1,49662
5 460;1,39298;1,47254
5 461;1,39298;1,47254
5 462;1,4102;1,47254
5 463;1,4102;1,61757
5 464;1,4102;1,61757
5 465;1,4102;1,66141
5 466;1,51328;1,66141
5 467;1,51328;1,66141
5 468;1,51328;1,66141
5 469;1,5497;1,66141
5 470;1,5497;1,62521
5 471;1,5497;1,68714
5 472;1,5497;1,68714
5 473;1,5497;1,68714
5 474;1,58563;1,68714
5 475;1,58563;1,68714
5 476;1,63581;1,68714
5 477;1,63581;1,68714
5 478;1,63581;1,68714
5 479;1,63581;1,66602
5 480;1,63581;1,66602
5 481;1,63581;1,65406
5 482;1,63799;1,65406
5 483;1,63799;1,66602
5 484;1,63799;1,66602
5 485;1,63581;1,66602
5 486;1,58563;1,65464
5 487;1,58563;1,62773
5 488;1,58563;1,62773
5 489;1,58563;1,62773
5 490;1,58563;1,62293
5 491;1,58563;1,62293
5 492;1,57248;1,62293
5 493;1,57248;1,62293
5 494;1,57248;1,62293
5 495;1,59692;1,62293
5 496;1,59692;1,62293
5 497;1,51328;1,62293
5 498;1,51328;1,62293
5 499;1,51328;1,62293
5 500;1,51331;1,62293
5 501;1,48838;1,62293
5 502;1,48838;1,62293
5 503;1,49258;1,62293
5 504;1,49258;1,62293
5 505;1,54722;1,62293
5 506;1,49258;1,61372
5 507;1,48838;1,61372
5 508;1,39298;1,61372
5 509;1,39298;1,59187
5 510;1,39298;1,55676
5 511;1,39298;1,55676
5 512;1,39298;1,55676
5 513;1,39298;1,48868
5 514;1,39298;1,47664
5 515;1,39298;1,47664
5 516;1,41932;1,47664
5 517;1,42622;1,47664
5 518;1,38474;1,47664
5 519;1,38474;1,47664
5 520;1,42581;1,47664
5 521;1,42581;1,47664
5 522;1,42581;1,47664
5 523;1,38474;1,45492
5 524;1,38474;1,44211
5 525;1,38474;1,44324
5 526;1,38474;1,44324
5 527;1,38474;1,45023
5 528;1,38474;1,45023
5 529;1,38474;1,45023
5 530;1,3972;1,45023
5 531;1,38474;1,45023
5 532;1,38474;1,47664
5 533;1,38474;1,47664
5 534;1,38474;1,47664
5 535;1,38474;1,46552
5 536;1,38474;1,4534
5 537;1,38474;1,4534
5 538;1,38474;1,4534
5 539;1,38474;1,4534
5 540;1,39974;1,4534
5 541;1,39955;1,4534
5 542;1,39955;1,4534
5 543;1,41933;1,4534
5 544;1,42097;1,4534
5 545;1,42097;1,4534
5 546;1,33118;1,4534
5 547;1,33118;1,4534
5 548;1,33118;1,47664
5 549;1,33118;1,47664
5 550;1,33065;1,41873
5 551;1,33065;1,41873
5 552;1,33065;1,41873
5 553;1,32309;1,41599
5 554;1,32309;1,41599
5 555;1,32309;1,38114
5 556;1,32309;1,41873
5 557;1,32309;1,41873
5 558;1,36;1,41873
5 559;1,36;1,40242
5 560;1,36;1,40242
5 561;1,3071;1,38442
5 562;1,3071;1,38442
5 563;1,31051;1,38442
5 564;1,31051;1,35248
5 565;1,31051;1,35248
5 566;1,31051;1,35248
5 567;1,32291;1,35248
5 568;1,32291;1,35248
5 569;1,32291;1,35248
5 570;1,32705;1,35248
5 571;1,32291;1,34347
5 572;1,33111;1,34347
5 573;1,33116;1,35248
5 574;1,33116;1,34333
5 575;1,33171;1,34333
5 576;1,33171;1,34117
5 577;1,33171;1,34117
5 578;1,33171;1,35248
5 579;1,33171;1,34582
5 580;1,33713;1,35355
5 581;1,33713;1,35355
5 582;1,33116;1,35355
5 583;1,33116;1,35355
5 584;1,33116;1,35355
5 585;1,33504;1,35355
5 586;1,33504;1,35355
5 587;1,33116;1,35355
5 588;1,33116;1,35355
5 589;1,33116;1,35355
5 590;1,33116;1,35355
5 591;1,33116;1,35355
5 592;1,33116;1,35355
5 593;1,33338;1,35355
5 594;1,31051;1,35355
5 595;1,31051;1,35355
5 596;1,3217;1,35355
5 597;1,3217;1,35355
5 598;1,3217;1,35355
5 599;1,3217;1,348
5 600;1,3217;1,348
5 601;1,3217;1,348
5 602;1,3217;1,36363
5 603;1,32211;1,36363
5 604;1,32211;1,36363
5 605;1,32211;1,36363
5 606;1,32211;1,36363
5 607;1,328;1,36363
5 608;1,328;1,36363
5 609;1,328;1,36363
5 610;1,328;1,36363
5 611;1,32211;1,36363
5 612;1,34082;1,36363
5 613;1,34082;1,36363
5 614;1,32211;1,36363
5 615;1,32211;1,36363
5 616;1,33226;1,36363
5 617;1,32211;1,36363
5 618;1,32211;1,36363
5 619;1,32211;1,36363
5 620;1,32211;1,353
5 621;1,32211;1,353
5 622;1,32211;1,353
5 623;1,32211;1,34671
5 624;1,32211;1,34671
5 625;1,32807;1,34671
5 626;1,32807;1,34671
5 627;1,32807;1,33756
5 628;1,3217;1,3361
5 629;1,3217;1,3361
5 630;1,3217;1,3361
5 631;1,3217;1,3361
5 632;1,3217;1,33756
5 633;1,32244;1,33756
5 634;1,32244;1,33756
5 635;1,3217;1,33756
5 636;1,31254;1,33756
5 637;1,31254;1,33756
5 638;1,31254;1,32743
5 639;1,31254;1,32743
5 640;1,31288;1,32743
5 641;1,31288;1,32743
5 642;1,31288;1,33383
5 643;1,31288;1,33383
5 644;1,31288;1,32538
5 645;1,31254;1,32538
5 646;1,31254;1,32168
5 647;1,31254;1,34221
5 648;1,31332;1,34221
5 649;1,31332;1,34221
5 650;1,31254;1,34221
5 651;1,31254;1,34221
5 652;1,31514;1,34221
5 653;1,31514;1,34221
5 654;1,31514;1,34132
5 655;1,31514;1,33217
5 656;1,31145;1,33217
5 657;1,31145;1,32322
5 658;1,31145;1,3555
5 659;1,30656;1,3555
5 660;1,30656;1,34264
5 661;1,30656;1,34264
5 662;1,30656;1,3555
5 663;1,30656;1,34645
5 664;1,30656;1,34645
5 665;1,30656;1,34645
5 666;1,32593;1,34645
5 667;1,32593;1,34645
5 668;1,32593;1,34645
5 669;1,33042;1,34645
5 670;1,33042;1,34645
5 671;1,33042;1,34645
5 672;1,33042;1,34645
5 673;1,33042;1,34375
5 674;1,3298;1,34375
5 675;1,3298;1,3555
5 676;1,3298;1,35068
5 677;1,3298;1,35068
5 678;1,3298;1,34145
5 679;1,3298;1,34145
5 680;1,3298;1,3555
5 681;1,3298;1,3555
5 682;1,3298;1,3555
5 683;1,3298;1,35479
5 684;1,3298;1,34833
5 685;1,33019;1,35479
5 686;1,33019;1,36435
5 687;1,33019;1,36028
5 688;1,34179;1,36028
5 689;1,32788;1,36028
5 690;1,32788;1,36028
5 691;1,32788;1,36028
5 692;1,32788;1,34411
5 693;1,32258;1,34411
5 694;1,32258;1,34411
5 695;1,32258;1,33917
5 696;1,32044;1,33917
5 697;1,32044;1,33917
5 698;1,32044;1,34411
5 699;1,32044;1,34411
5 700;1,32044;1,34411
5 701;1,32044;1,34411
5 702;1,31587;1,34411
5 703;1,31587;1,34612
5 704;1,31587;1,34612
5 705;1,32886;1,35262
5 706;1,32886;1,35262
5 707;1,33451;1,35262
5 708;1,3389;1,35262
5 709;1,3389;1,35262
5 710;1,3389;1,35262
5 711;1,33924;1,35262
5 712;1,33924;1,35262
5 713;1,33924;1,36028
5 714;1,33924;1,36028
5 715;1,34112;1,36028
5 716;1,34112;1,36028
5 717;1,3389;1,36028
5 718;1,3389;1,36028
5 719;1,34877;1,36028
5 720;1,33639;1,36028
5 721;1,33639;1,3525
5 722;1,33639;1,35834
5 723;1,33639;1,35834
5 724;1,33639;1,3553
5 725;1,34572;1,3553
5 726;1,33639;1,35166
5 727;1,33639;1,3553
5 728;1,33639;1,3553
5 729;1,33639;1,3553
5 730;1,33639;1,3553
5 731;1,33639;1,3553
5 732;1,33639;1,3494
5 733;1,31587;1,3494
5 734;1,31587;1,3494
5 735;1,32842;1,35834
5 736;1,31587;1,35834
5 737;1,32931;1,35834
5 738;1,32931;1,35116
5 739;1,32931;1,35116
5 740;1,30656;1,35116
5 741;1,30656;1,33108
5 742;1,30656;1,32862
5 743;1,30656;1,32862
5 744;1,30073;1,32862
5 745;1,31318;1,32862
5 746;1,30073;1,32862
5 747;1,29568;1,32862
5 748;1,29568;1,33108
5 749;1,29662;1,33108
5 750;1,29568;1,33108
5 751;1,29568;1,33108
5 752;1,29568;1,32475
5 753;1,29568;1,33108
5 754;1,29568;1,33108
5 755;1,29568;1,31724
5 756;1,29568;1,31724
5 757;1,29568;1,31724
5 758;1,29568;1,31724
5 759;1,29568;1,31724
5 760;1,29568;1,31724
5 761;1,29568;1,31724
5 762;1,2984;1,31724
5 763;1,30031;1,31724
5 764;1,30031;1,31724
5 765;1,30586;1,31724
5 766;1,30586;1,31724
5 767;1,30586;1,32513
5 768;1,31116;1,32513
5 769;1,29568;1,32393
5 770;1,29568;1,32393
5 771;1,29568;1,32393
5 772;1,29568;1,32393
5 773;1,29568;1,32393
5 774;1,29568;1,32513
5 775;1,29606;1,32513
5 776;1,29568;1,32513
5 777;1,29568;1,31697
5 778;1,29568;1,31697
5 779;1,29568;1,31697
5 780;1,3051;1,31697
5 781;1,29077;1,31404
5 782;1,29077;1,31404
5 783;1,29077;1,31359
5 784;1,29077;1,31359
5 785;1,29077;1,30323
5 786;1,29077;1,32718
5 787;1,29077;1,33108
5 788;1,29077;1,33108
5 789;1,2993;1,33108
5 790;1,2993;1,33108
5 791;1,31095;1,33108
5 792;1,31264;1,33108
5 793;1,31264;1,33108
5 794;1,2993;1,32535
5 795;1,2993;1,34096
5 796;1,2993;1,34096
5 797;1,31742;1,34096
5 798;1,31742;1,34096
5 799;1,32753;1,34096
5 800;1,32753;1,34096
5 801;1,3299;1,34096
5 802;1,3299;1,34096
5 803;1,3299;1,34096
5 804;1,3299;1,33683
5 805;1,3299;1,33683
5 806;1,33146;1,33683
5 807;1,33146;1,34096
5 808;1,3299;1,34096
5 809;1,3299;1,33665
5 810;1,3299;1,33665
5 811;1,3299;1,33665
5 812;1,3299;1,34626
5 813;1,3299;1,34626
5 814;1,3299;1,34383
5 815;1,3299;1,34626
5 816;1,3299;1,34101
5 817;1,3299;1,34101
5 818;1,3299;1,34101
5 819;1,33161;1,34101
5 820;1,3299;1,34101
5 821;1,3299;1,33738
5 822;1,3279;1,33669
5 823;1,3279;1,33669
5 824;1,3279;1,33537
5 825;1,3279;1,33537
5 826;1,32963;1,33669
5 827;1,33053;1,33669
5 828;1,3313;1,33669
5 829;1,3313;1,33669
5 830;1,3313;1,33669
5 831;1,3313;1,33571
5 832;1,3313;1,33389
5 833;1,33053;1,33282
5 834;1,33053;1,33274
5 835;1,33053;1,33219
5 836;1,32753;1,33136
5 837;1,32753;1,33136
5 838;1,32753;1,33136
5 839;1,32678;1,33072
5 840;1,32678;1,32938
5 841;1,32678;1,33219
5 842;1,31742;1,33219
5 843;1,31742;1,33219
5 844;1,31742;1,33669
5 845;1,31742;1,33568
5 846;1,31742;1,33118
5 847;1,31235;1,33118
5 848;1,31235;1,33568
5 849;1,31235;1,33568
5 850;1,32225;1,33568
5 851;1,32225;1,34626
5 852;1,32744;1,34626
5 853;1,33042;1,34766
5 854;1,33042;1,34766
5 855;1,33734;1,34766
5 856;1,33734;1,35834
5 857;1,34776;1,35834
5 858;1,34776;1,35834
5 859;1,34776;1,35467
5 860;1,34857;1,35467
5 861;1,34776;1,35257
5 862;1,34776;1,35467
5 863;1,34776;1,35467
5 864;1,34776;1,35467
5 865;1,34776;1,35467
5 866;1,34776;1,35467
